name,phone,review_count,price,food_type,rating,address,town,zip_search
11. Lemoine Hot Bagels Deli,(201) 585-19882455 Lemoine Ave,30,$,$Bagels,3.5 star rating,2455 Lemoine Ave,,10039
12. Bagels & More,(201) 886-11121040 River Rd,34,$,$Bagels,3.5 star rating,1040 River Rd,,10039
13. Bagel Tree,(646) 559-8912245 E 124th StEast Harlem,40,$,"$Bagels, Burgers, Sandwiches",3.5 star rating,245 E 124th St,East Harlem,10039
14. Zaro’s Family Bakery,1825 Park AvenueEast Harlem,8,,"Coffee & Tea, Bakeries, Bagels",4 star rating,1825 Park Avenue,East Harlem,10039
15. Three Star Bagels,(201) 224-3745270 Columbia Ave,55,$$,"$$Bagels, Delis",3 star rating,270 Columbia Ave,,10039
16. Wu & Nussbaum,(212) 222-00402897 BroadwayMorningside Heights,48,$$,"$$Chinese, Noodles, Bagels",3.5 star rating,2897 Broadway,Morningside Heights,10039
17. Mrs. Bagelsworth,(201) 224-35501209 Anderson Ave,28,$,"$Cuban, Delis, Bagels",4 star rating,1209 Anderson Ave,,10039
18. El Barrista Cafe,(718) 413-01912154 Third AveEast Harlem,18,,"Breakfast & Brunch, Bagels, Coffee & Tea",4 star rating,2154 Third Ave,East Harlem,10039
19. Palisade Bagel,(201) 363-88991611 Palisade Ave,68,$,"$Bagels, Wraps, Sandwiches",3 star rating,1611 Palisade Ave,,10039
20. Binghamton Bagel & Deli,(201) 947-00032151 Lemoine Ave,91,$,"$Bagels, Delis, Sandwiches",3 star rating,2151 Lemoine Ave,,10039
Jumbo Pizza Coffee Shop,(212) 491-29903594 BroadwayHarlem,82,,"Sandwiches, Pizza, Coffee & Tea",3.5 star rating,3594 Broadway,Harlem,10039
Panacea Bread Home Bakery,(929) 330-88962174 Amsterdam AveWashington Heights,,,Bakeries,,2174 Amsterdam Ave,Washington Heights,10039
My Juice Box,(347) 595-0936209 Dyckman StInwood,,,Juice Bars & Smoothies,,209 Dyckman St,Inwood,10039
21. Carreon’s Deli and Bakery,(917) 924-12334975 BroadwayInwood,14,$,"$Bakeries, Bagels, Delis",3 star rating,4975 Broadway,Inwood,10039
22. Mr Bagelsworth,(201) 945-0122725 River Rd,133,$,"$Bagels, Breakfast & Brunch, Sandwiches",2.5 star rating,725 River Rd,,10039
23. Just Bagels,(718) 328-9700527 Casanova StHunts Point,5,,Bagels,3.5 star rating,527 Casanova St,Hunts Point,10039
24. Double Dutch Espresso,(646) 429-88342194 Frederick Douglass BlvdHarlem,226,$$,"$$Bagels, Coffee & Tea, Internet Cafes",4 star rating,2194 Frederick Douglass Blvd,Harlem,10039
25. Yum-Yum,(201) 840-9998677 Anderson Ave,29,$,"$Ice Cream & Frozen Yogurt, Bagels",3.5 star rating,677 Anderson Ave,,10039
26. El Chevere Bakery,(212) 289-56562002 Third AveEast Harlem,16,$,"$Coffee & Tea, Bakeries, Bagels",4.5 star rating,2002 Third Ave,East Harlem,10039
27. Perista Cafe,(646) 490-5111158 Dyckman StWashington Heights,7,,"Breakfast & Brunch, Coffee & Tea, Bagels",3 star rating,158 Dyckman St,Washington Heights,10039
28. Simon’s Deli & Bagels,(718) 562-33542479 Arthur AveBelmont,32,$,"$Delis, Sandwiches, Bagels",3 star rating,2479 Arthur Ave,Belmont,10039
29. Ginbos Hamburger House,(347) 963-4644118 E 170th StConcourse,23,$,"$Burgers, Sandwiches, Bagels",3 star rating,118 E 170th St,Concourse,10039
30. Bagel Buddies,(201) 886-97921365 Inwood Ter,,,Bagels,,1365 Inwood Ter,,10039
Jumbo Pizza Coffee Shop,(212) 491-29903594 BroadwayHarlem,82,,"Coffee & Tea, Sandwiches, Pizza",3.5 star rating,3594 Broadway,Harlem,10039
My Juice Box,(347) 595-0936209 Dyckman StInwood,,,Juice Bars & Smoothies,,209 Dyckman St,Inwood,10040
Panacea Bread Home Bakery,(929) 330-88962174 Amsterdam AveWashington Heights,,,Bakeries,,2174 Amsterdam Ave,Washington Heights,10040
1. Mike’s Bagels,(212) 928-23004003 BroadwayWashington Heights,205,$,$Bagels,4 star rating,4003 Broadway,Washington Heights,10040
2. Inwood Bagels,(212) 569-7770628 W 207th StInwood,95,$,$Bagels,3.5 star rating,628 W 207th St,Inwood,10040
3. Dichter Pharmacy & Soda Shoppe,(212) 569-12304953 BroadwayInwood,46,$,"$Drugstores, Bagels",4.5 star rating,4953 Broadway,Inwood,10040
4. Carreon’s Deli and Bakery,(917) 924-12334975 BroadwayInwood,14,$,"$Bakeries, Bagels, Delis",3 star rating,4975 Broadway,Inwood,10040
5. Perista Cafe,(646) 490-5111158 Dyckman StWashington Heights,7,,"Breakfast & Brunch, Coffee & Tea, Bagels",3 star rating,158 Dyckman St,Washington Heights,10040
6. Park Terrace Deli,(212) 569-5990510 W 218th StInwood,79,$,"$Delis, Bagels",3.5 star rating,510 W 218th St,Inwood,10040
My Juice Box,(347) 595-0936209 Dyckman StInwood,,,Juice Bars & Smoothies,,209 Dyckman St,Inwood,10040
Panacea Bread Home Bakery,(929) 330-88962174 Amsterdam AveWashington Heights,,,Bakeries,,2174 Amsterdam Ave,Washington Heights,10040
My Juice Box,(347) 595-0936209 Dyckman StInwood,,,Juice Bars & Smoothies,,209 Dyckman St,Inwood,10040
Panacea Bread Home Bakery,(929) 330-88962174 Amsterdam AveWashington Heights,,,Bakeries,,2174 Amsterdam Ave,Washington Heights,10040
Toast & Roast Bagels and Coffee,(929) 460-03083207 BroadwayAstoria,85,,"Sandwiches, Bagels, Coffee & Tea",4 star rating,3207 Broadway,Astoria,10044
Möge Tee,(518) 418-013742-32 Crescent StLong Island City,106,,"Coffee & Tea, Bubble Tea",4 star rating,42-32 Crescent St,Long Island City,10044
1. Bagelworks,(212) 744-64441229 1st AveUpper East Side,407,$,$Bagels,4 star rating,1229 1st Ave,Upper East Side,10044
2. H&H Bagels,(212) 734-74411551 2nd AveUpper East Side,826,$,"$Bagels, Breakfast & Brunch, Delis",4 star rating,1551 2nd Ave,Upper East Side,10044
3. Brooklyn Bagel & Coffee Company,(718) 204-014135-05 BroadwayAstoria,710,$,"$Bagels, Coffee & Tea",4.5 star rating,35-05 Broadway,Astoria,10044
4. Ess-a-Bagel,(347) 343-5728831 3rd AveMidtown East,3669,$,"$Bakeries, Bagels, Delis",4 star rating,831 3rd Ave,Midtown East,10044
5. We Bagel,(718) 255-199247-11 11th StHunters Point,48,,"Coffee & Tea, Bagels, Juice Bars & Smoothies",4 star rating,47-11 11th St,Hunters Point,10044
6. The Bagel Shop,(212) 860-80601659 3rd AveYorkville,137,$$,$$Bagels,4 star rating,1659 3rd Ave,Yorkville,10044
7. LIC Bagel & Deli,(718) 707-333341-04 27th StLong Island City,33,,"Delis, Bagels",4 star rating,41-04 27th St,Long Island City,10044
8. Best Bagel & Coffee,(212) 564-4409225 W 35th StMidtown West,3360,$,"$Bagels, Coffee & Tea, Breakfast & Brunch",4.5 star rating,225 W 35th St,Midtown West,10044
9. Bagels & Co.,(212) 717-05051428 York AveUpper East Side,48,$,"$Bakeries, Bagels, Pizza",3 star rating,1428 York Ave,Upper East Side,10044
10. New York City Bagel & Coffee House,(718) 777-03242910 BroadwayAstoria,44,$,"$Sandwiches, Coffee & Tea, Bagels",3.5 star rating,2910 Broadway,Astoria,10044
Mad Cafe,(347) 956-201943-10 Queens BlvdSunnyside,25,,"Cafes, Coffee & Tea",4.5 star rating,43-10 Queens Blvd,Sunnyside,10044
Toast & Roast Bagels and Coffee,(929) 460-03083207 BroadwayAstoria,85,,"Bagels, Sandwiches, Coffee & Tea",4 star rating,3207 Broadway,Astoria,10044
Mad Cafe,(347) 956-201943-10 Queens BlvdSunnyside,25,,"Cafes, Coffee & Tea",4.5 star rating,43-10 Queens Blvd,Sunnyside,10044
11. Oh! Hot Bagels,(347) 504-222739-44 21st StLong Island City,11,$,"$Bagels, Breakfast & Brunch, Coffee & Tea",3.5 star rating,39-44 21st St,Long Island City,10044
12. Toast & Roast Bagels and Coffee,(929) 460-03083207 BroadwayAstoria,85,$,"$Bagels, Coffee & Tea, Sandwiches",4 star rating,3207 Broadway,Astoria,10044
13. New York City Bagel Coffee House,(718) 728-950029-08 23rd AveAstoria,373,$$,$$Bagels,4 star rating,29-08 23rd Ave,Astoria,10044
14. New York City Bagel & Coffee House,(718) 728-951140-05 BroadwayAstoria,250,$$,"$$Bagels, Coffee & Tea",4 star rating,40-05 Broadway,Astoria,10044
15. NY Jumbo Bagels,(212) 355-61851070 2nd AveMidtown East,319,$,"$Bagels, Sandwiches, Coffee & Tea",4 star rating,1070 2nd Ave,Midtown East,10044
16. Brooklyn Bagel & Coffee Company,(718) 777-112136-14 30th AveAstoria,473,$,"$Coffee & Tea, Bagels",4 star rating,36-14 30th Ave,Astoria,10044
17. Pick-A-Bagel,(212) 717-46681475 2nd AveUpper East Side,251,$,"$Bagels, Breakfast & Brunch, Sandwiches",3.5 star rating,1475 2nd Ave,Upper East Side,10044
18. Bagel Bob’s on York,(212) 535-38381641 York AveYorkville,256,$,"$Bagels, Coffee & Tea, Cafes",3.5 star rating,1641 York Ave,Yorkville,10044
19. Eastside Bagel & Appetizing,(212) 794-16551496 1st AveUpper East Side,89,$,$Bagels,2.5 star rating,1496 1st Ave,Upper East Side,10044
20. Tal Bagels,(212) 427-6811333 E 86th StYorkville,398,$,"$Bagels, Delis",3 star rating,333 E 86th St,Yorkville,10044
Möge Tee,(518) 418-013742-32 Crescent StLong Island City,106,,"Bubble Tea, Coffee & Tea",4 star rating,42-32 Crescent St,Long Island City,10044
Toast & Roast Bagels and Coffee,(929) 460-03083207 BroadwayAstoria,85,,"Bagels, Coffee & Tea, Sandwiches",4 star rating,3207 Broadway,Astoria,10044
The Food Emporium,(929) 242-977482-35 153rd AveLindenwood,20,,"Grocery, Delis, Bakeries",3.5 star rating,82-35 153rd Ave,Lindenwood,10044
21. Brooklyn Bagel & Coffee Company,(212) 924-2824286 8th AveChelsea,1470,$,"$Bagels, Breakfast & Brunch, Cafes",4 star rating,286 8th Ave,Chelsea,10044
22. Astoria Bagel Shop & Deli,(718) 728-51692812 Ditmars BlvdAstoria,155,$,"$Delis, Bagels, Breakfast & Brunch",4 star rating,2812 Ditmars Blvd,Astoria,10044
23. Sable’s Smoked Fish,(212) 249-61771330 3rd AveUpper East Side,250,$$,"$$Seafood Markets, Sandwiches, Bagels",4 star rating,1330 3rd Ave,Upper East Side,10044
24. Pick A Bagel,(212) 517-65901101 Lexington AveUpper East Side,282,$,"$Bagels, Breakfast & Brunch",3 star rating,1101 Lexington Ave,Upper East Side,10044
25. Tal Bagels,(212) 753-9080979 1st AveMidtown East,249,$,"$Bagels, Salad, Breakfast & Brunch",3.5 star rating,979 1st Ave,Midtown East,10044
26. Tal Bagels,(212) 717-20801228 Lexington AveUpper East Side,236,$$,"$$Breakfast & Brunch, Bagels, Sandwiches",3 star rating,1228 Lexington Ave,Upper East Side,10044
27. New York City Bagel & Coffee House,(718) 728-951233-10 30th AveAstoria,89,$$,"$$Coffee & Tea, Breakfast & Brunch, Bagels",3.5 star rating,33-10 30th Ave,Astoria,10044
28. Yorkville Bagel & Cafe,(212) 996-65441821 2nd AveYorkville,98,$,"$Bagels, Cafes, Juice Bars & Smoothies",4 star rating,1821 2nd Ave,Yorkville,10044
29. Tompkins Square Bagels - Avenue A,(646) 351-6520165 Avenue AEast Village,1141,$,$Bagels,4 star rating,165 Avenue A,East Village,10044
30. Bagels & Brew,(718) 545-444043-05 BroadwayAstoria,213,$,"$Bagels, Breakfast & Brunch, Cafes",4 star rating,43-05 Broadway,Astoria,10044
Howard Beach Bagel Cafe,(718) 843-5700162-54 Crossbay BlvdHoward Beach,91,,Bagels,3.5 star rating,162-54 Crossbay Blvd,Howard Beach,10044
